183,23.844991,38.018558
184,23.844991,38.018558
185,23.844992,38.018558
186,23.844992,38.018558
187,23.844992,38.018558
188,23.844992,38.018558
189,23.844992,38.018558
190,23.844992,38.018558
191,23.844992,38.018558
192,23.844992,38.018558
193,23.844992,38.018558
194,23.844992,38.018558
195,23.844992,38.018558
196,23.844992,38.018558
197,23.844992,38.018558
198,23.844992,38.018558
199,23.844992,38.018558
200,23.844992,38.018558
201,23.844992,38.018558
202,23.844992,38.018558
203,23.844992,38.018558
204,23.844992,38.018558
205,23.844992,38.018558
206,23.844992,38.018558
207,23.844992,38.018558
208,23.844992,38.018558
209,23.844992,38.018559
210,23.844992,38.018559
211,23.844992,38.018559
212,23.844992,38.018559
213,23.844992,38.018559
214,23.844992,38.018559
215,23.844992,38.018559
216,23.844992,38.018559
217,23.844992,38.018559
218,23.844992,38.018559
219,23.844992,38.018559
220,23.844992,38.018559
221,23.844992,38.018559
222,23.844992,38.018559
223,23.844992,38.018559
224,23.844992,38.018559
225,23.844992,38.018559
226,23.844992,38.018559
227,23.844992,38.018559
228,23.844992,38.018559
229,23.844992,38.018559
230,23.844992,38.018559
231,23.844992,38.018559
232,23.844992,38.018559
233,23.844992,38.018559
234,23.844992,38.018559
235,23.844992,38.018559
236,23.844992,38.018559
237,23.844992,38.018559
238,23.844992,38.018559
239,23.844992,38.018559
240,23.844992,38.018559
241,23.844992,38.018559
242,23.844992,38.018559
243,23.844992,38.018559
244,23.844992,38.018559
245,23.844993,38.01856
246,23.844993,38.01856
247,23.844993,38.01856
248,23.844993,38.01856
249,23.844993,38.01856
250,23.844993,38.01856
251,23.844993,38.01856
252,23.844993,38.01856
253,23.844993,38.01856
254,23.844993,38.01856
255,23.844993,38.01856
256,23.844993,38.01856
257,23.844993,38.01856
258,23.844993,38.01856
259,23.844993,38.01856
260,23.844993,38.01856
261,23.844993,38.01856
262,23.844993,38.01856
263,23.844993,38.01856
264,23.844993,38.01856
265,23.844993,38.01856
266,23.844993,38.01856
267,23.844993,38.01856
268,23.844993,38.01856
269,23.844993,38.01856
270,23.844993,38.01856
271,23.844993,38.01856
272,23.844993,38.01856
273,23.844993,38.01856
274,23.844993,38.01856
275,23.844993,38.01856
276,23.844993,38.01856
277,23.844993,38.01856
278,23.844993,38.01856
279,23.844993,38.01856
280,23.844993,38.01856
281,23.844993,38.018561
282,23.844993,38.018561
283,23.844993,38.018561
284,23.844993,38.018561
285,23.844993,38.018561
286,23.844993,38.018561
287,23.844993,38.018561
288,23.844993,38.018561
289,23.844993,38.018561
290,23.844993,38.018561
291,23.844993,38.018561
292,23.844993,38.018561
293,23.844993,38.018561
294,23.844993,38.018561
295,23.844993,38.018561
296,23.844993,38.018561
297,23.844993,38.018561
298,23.844993,38.018561
299,23.844993,38.018561
300,23.844993,38.018561
301,23.844993,38.018561
302,23.844993,38.018561
303,23.844993,38.018561
304,23.844993,38.018561
305,23.844994,38.018561
306,23.844994,38.018561
307,23.844994,38.018561
308,23.844994,38.018561
309,23.844994,38.018561
310,23.844994,38.018561
311,23.844994,38.018561
312,23.844994,38.018561
313,23.844994,38.018561
314,23.844994,38.018561
315,23.844994,38.018561
316,23.844994,38.018561
317,23.844994,38.018562
318,23.844994,38.018562
319,23.844994,38.018562
320,23.844994,38.018562
321,23.844994,38.018562
322,23.844994,38.018562
323,23.844994,38.018562
324,23.844994,38.018562
325,23.844994,38.018562
326,23.844994,38.018562
327,23.844994,38.018562
328,23.844994,38.018562
329,23.844994,38.018562
330,23.844994,38.018562
331,23.844994,38.018562
332,23.844994,38.018562
333,23.844994,38.018562
334,23.844994,38.018562
335,23.844994,38.018562
336,23.844994,38.018562
337,23.844994,38.018562
338,23.844994,38.018562
339,23.844994,38.018562
340,23.844994,38.018562
341,23.844994,38.018562
342,23.844994,38.018562
343,23.844994,38.018562
344,23.844994,38.018562
345,23.844994,38.018562
346,23.844994,38.018562
347,23.844994,38.018562
348,23.844994,38.018562
349,23.844994,38.018562
350,23.844994,38.018562
351,23.844994,38.018562
352,23.844994,38.018562
353,23.844994,38.018563
354,23.844994,38.018563
355,23.844994,38.018563
356,23.844994,38.018563
357,23.844994,38.018563
358,23.844994,38.018563
359,23.844994,38.018563
360,23.844994,38.018563
361,23.844994,38.018563
362,23.844994,38.018563
363,23.844994,38.018563
364,23.844994,38.018563
365,23.844995,38.018563
366,23.844995,38.018563
367,23.844995,38.018563
368,23.844995,38.018563
369,23.844995,38.018563
370,23.844995,38.018563
371,23.844995,38.018563
372,23.844995,38.018563
373,23.844995,38.018563
374,23.844995,38.018563
375,23.844995,38.018563
376,23.844995,38.018563
377,23.844995,38.018563
378,23.844995,38.018563
379,23.844995,38.018563
380,23.844995,38.018563
381,23.844995,38.018563
382,23.844995,38.018563
383,23.844995,38.018563
384,23.844995,38.018563
385,23.844995,38.018563
386,23.844995,38.018563
387,23.844995,38.018563
388,23.844995,38.018563
389,23.844995,38.018564
390,23.844995,38.018564
391,23.844995,38.018564
392,23.844995,38.018564
393,23.844995,38.018564
394,23.844995,38.018564
395,23.844995,38.018564
396,23.844995,38.018564
397,23.844995,38.018564
398,23.844995,38.018564
399,23.844995,38.018564
400,23.844995,38.018564
401,23.844995,38.018564
402,23.844995,38.018564
403,23.844995,38.018564
404,23.844995,38.018564
405,23.844995,38.018564
406,23.844995,38.018564
407,23.844995,38.018564
408,23.844995,38.018564
409,23.844995,38.018564
410,23.844995,38.018564
411,23.844995,38.018564
412,23.844995,38.018564
413,23.844995,38.018564
414,23.844995,38.018564
415,23.844995,38.018564
416,23.844995,38.018564
417,23.844995,38.018564
418,23.844995,38.018564
419,23.844995,38.018564
420,23.844995,38.018564
421,23.844995,38.018564
422,23.844995,38.018564
423,23.844995,38.018564
424,23.844995,38.018564
425,23.844996,38.018565
426,23.844996,38.018565
427,23.844996,38.018565
428,23.844996,38.018565
429,23.844996,38.018565
430,23.844996,38.018565
431,23.844996,38.018565
432,23.844996,38.018565
433,23.844996,38.018565
434,23.844996,38.018565
435,23.844996,38.018565
436,23.844996,38.018565
437,23.844996,38.018565
438,23.844996,38.018565
439,23.844996,38.018565
440,23.844996,38.018565
441,23.844996,38.018565
442,23.844996,38.018565
443,23.844996,38.018565
444,23.844996,38.018565
445,23.844996,38.018565
446,23.844996,38.018565
447,23.844996,38.018565
448,23.844996,38.018565
449,23.844996,38.018565
450,23.844996,38.018565
451,23.844996,38.018565
452,23.844996,38.018565
453,23.844996,38.018565
454,23.844996,38.018565
455,23.844996,38.018565
456,23.844996,38.018565
457,23.844996,38.018565
458,23.844996,38.018565
459,23.844996,38.018565
460,23.844996,38.018565
461,23.844996,38.018566
462,23.844996,38.018566
463,23.844996,38.018566
464,23.844996,38.018566
465,23.844996,38.018566
466,23.844996,38.018566
467,23.844996,38.018566
468,23.844996,38.018566
469,23.844996,38.018566
470,23.844996,38.018566
471,23.844996,38.018566
472,23.844996,38.018566
473,23.844996,38.018566
474,23.844996,38.018566
475,23.844996,38.018566
476,23.844996,38.018566
477,23.844996,38.018566
478,23.844996,38.018566
479,23.844996,38.018566
480,23.844996,38.018566
481,23.844996,38.018566
482,23.844996,38.018566
483,23.844996,38.018566
484,23.844996,38.018566
485,23.844997,38.018566
486,23.844997,38.018566
487,23.844997,38.018566
488,23.844997,38.018566
489,23.844997,38.018566
490,23.844997,38.018566
491,23.844997,38.018566
492,23.844997,38.018566
493,23.844997,38.018566
494,23.844997,38.018566
495,23.844997,38.018566
496,23.844997,38.018566
497,23.844997,38.018567
498,23.844997,38.018567
499,23.844997,38.018567
500,23.844997,38.018567
501,23.844997,38.018567
502,23.844997,38.018567
503,23.844997,38.018567
504,23.844997,38.018567
505,23.844997,38.018567
506,23.844997,38.018567
507,23.844997,38.018567
508,23.844997,38.018567
509,23.844997,38.018567
510,23.844997,38.018567
511,23.844997,38.018567
512,23.844997,38.018567
513,23.844997,38.018567
514,23.844997,38.018567
515,23.844997,38.018567
516,23.844997,38.018567
517,23.844997,38.018567
518,23.844997,38.018567
519,23.844997,38.018567
520,23.844997,38.018567
521,23.844997,38.018567
522,23.844997,38.018567
523,23.844997,38.018567
524,23.844997,38.018567
525,23.844997,38.018567
526,23.844997,38.018567
527,23.844997,38.018567
528,23.844997,38.018567
529,23.844997,38.018567
530,23.844997,38.018567
531,23.844997,38.018567
532,23.844997,38.018568
533,23.844997,38.018568
534,23.844997,38.018568
535,23.844997,38.018568
536,23.844997,38.018568
537,23.844997,38.018568
538,23.844997,38.018568
539,23.844997,38.018568
540,23.844997,38.018568
541,23.844997,38.018568
542,23.844997,38.018568
543,23.844997,38.018568
544,23.844998,38.018568
545,23.844998,38.018568
546,23.844998,38.018568
547,23.844998,38.018568
548,23.844998,38.018568
549,23.844998,38.018568
550,23.844998,38.018568
551,23.844998,38.018568
552,23.844998,38.018568
553,23.844998,38.018568
554,23.844998,38.018568
555,23.844998,38.018568
556,23.844998,38.018568
557,23.844998,38.018568
558,23.844998,38.018568
559,23.844998,38.018568
560,23.844998,38.018568
561,23.844998,38.018568
562,23.844998,38.018568
563,23.844998,38.018568
564,23.844998,38.018568
565,23.844998,38.018568
566,23.844998,38.018568
567,23.844998,38.018568
568,23.844998,38.018569
569,23.844998,38.018569
570,23.844998,38.018569
571,23.844998,38.018569
572,23.844998,38.018569
573,23.844998,38.018569
574,23.844998,38.018569
575,23.844998,38.018569
576,23.844998,38.018569
577,23.844998,38.018569
578,23.844998,38.018569
579,23.844998,38.018569
580,23.844998,38.018569
581,23.844998,38.018569
582,23.844998,38.018569
583,23.844998,38.018569
584,23.844998,38.018569
585,23.844998,38.018569
586,23.844998,38.018569
587,23.844998,38.018569
588,23.844998,38.018569
589,23.844998,38.018569
590,23.844998,38.018569
591,23.844998,38.018569
592,23.844998,38.018569
593,23.844998,38.018569
594,23.844998,38.018569
595,23.844998,38.018569
596,23.844998,38.018569
597,23.844998,38.018569
598,23.844998,38.018569
599,23.844998,38.018569
600,23.844998,38.018569
601,23.844998,38.018569
602,23.844998,38.018569
603,23.844998,38.018569
604,23.844999,38.01857
605,23.844999,38.01857
606,23.844999,38.01857
607,23.844999,38.01857
608,23.844999,38.01857
609,23.844999,38.01857
610,23.844999,38.01857
611,23.844999,38.01857
612,23.844999,38.01857
613,23.844999,38.01857
614,23.844999,38.01857
615,23.844999,38.01857
616,23.844999,38.01857
617,23.844999,38.01857
618,23.844999,38.01857
619,23.844999,38.01857
620,23.844999,38.01857
621,23.844999,38.01857
622,23.844999,38.01857
623,23.844999,38.01857
624,23.844999,38.01857
625,23.844999,38.01857
626,23.844999,38.01857
627,23.844999,38.01857
628,23.844999,38.01857
629,23.844999,38.01857
630,23.844999,38.01857
631,23.844999,38.01857
632,23.844999,38.01857
633,23.844999,38.01857
634,23.844999,38.01857
635,23.844999,38.01857
636,23.844999,38.01857
637,23.844999,38.01857
638,23.844999,38.01857
639,23.844999,38.01857
640,23.844999,38.018571
641,23.844999,38.018571
642,23.844999,38.018571
643,23.844999,38.018571
644,23.844999,38.018571
645,23.844999,38.018571
646,23.844999,38.018571
647,23.844999,38.018571
648,23.844999,38.018571
649,23.844999,38.018571
650,23.844999,38.018571
651,23.844999,38.018571
652,23.844999,38.018571
653,23.844999,38.018571
654,23.844999,38.018571
655,23.844999,38.018571
656,23.844999,38.018571
657,23.844999,38.018571
658,23.844999,38.018571
659,23.844999,38.018571
660,23.844999,38.018571
661,23.844999,38.018571
662,23.844999,38.018571
663,23.844999,38.018571
664,23.845,38.018571
665,23.845,38.018571
666,23.845,38.018571
667,23.845,38.018571
668,23.845,38.018571
669,23.845,38.018571
670,23.845,38.018571
671,23.845,38.018571
672,23.845,38.018571
673,23.845,38.018571
674,23.845,38.018571
675,23.845,38.018571
676,23.845,38.018572
677,23.845,38.018572
678,23.845,38.018572
679,23.845,38.018572
680,23.845,38.018572
681,23.845,38.018572
682,23.845,38.018572
683,23.845,38.018572
684,23.845,38.018572
685,23.845,38.018572
686,23.845,38.018572
687,23.845,38.018572
688,23.845,38.018572
689,23.845,38.018572
690,23.845,38.018572
691,23.845,38.018572
692,23.845,38.018572
693,23.845,38.018572
694,23.845,38.018572
695,23.845,38.018572
696,23.845,38.018572
697,23.845,38.018572
698,23.845,38.018572
699,23.845,38.018572
700,23.845,38.018572
701,23.845,38.018572
702,23.845,38.018572
703,23.845,38.018572
704,23.845,38.018572
705,23.845,38.018572
706,23.845,38.018572
707,23.845,38.018572
708,23.845,38.018572
709,23.845,38.018572
710,23.845,38.018572
711,23.845,38.018572
712,23.845,38.018573
713,23.845,38.018573
714,23.845,38.018573
715,23.845,38.018573
716,23.845,38.018573
717,23.845,38.018573
718,23.845,38.018573
719,23.845,38.018573
720,23.845,38.018573
721,23.845,38.018573
722,23.845,38.018573
723,23.845,38.018573
724,23.845001,38.018573
725,23.845001,38.018573
726,23.845001,38.018573
727,23.845001,38.018573
728,23.845001,38.018573
729,23.845001,38.018573
730,23.845001,38.018573
731,23.845001,38.018573
732,23.845001,38.018573
733,23.845001,38.018573
734,23.845001,38.018573
735,23.845001,38.018573
736,23.845001,38.018573
737,23.845001,38.018573
738,23.845001,38.018573
739,23.845001,38.018573
740,23.845001,38.018573
741,23.845001,38.018573
742,23.845001,38.018573
743,23.845001,38.018573
744,23.845001,38.018573
745,23.845001,38.018573
746,23.845001,38.018573
747,23.845001,38.018573
748,23.845001,38.018574
749,23.845001,38.018574
750,23.845001,38.018574
751,23.845001,38.018574
752,23.845001,38.018574
753,23.845001,38.018574
754,23.845001,38.018574
755,23.845001,38.018574
756,23.845001,38.018574
757,23.845001,38.018574
758,23.845001,38.018574
759,23.845001,38.018574
760,23.845001,38.018574
761,23.845001,38.018574
762,23.845001,38.018574
763,23.845001,38.018574
764,23.845001,38.018574
765,23.845001,38.018574
766,23.845001,38.018574
767,23.845001,38.018574
768,23.845001,38.018574
769,23.845001,38.018574
770,23.845001,38.018574
771,23.845001,38.018574
772,23.845001,38.018574
773,23.845001,38.018574
774,23.845001,38.018574
775,23.845001,38.018574
776,23.845001,38.018574
777,23.845001,38.018574
778,23.845001,38.018574
779,23.845001,38.018574
780,23.845001,38.018574
781,23.845001,38.018574
782,23.845001,38.018574
783,23.845001,38.018574
784,23.845002,38.018575
785,23.845002,38.018575
786,23.845002,38.018575
787,23.845002,38.018575
788,23.845002,38.018575
789,23.845002,38.018575
790,23.845002,38.018575
791,23.845002,38.018575
792,23.845002,38.018575
793,23.845002,38.018575
794,23.845002,38.018575
795,23.845002,38.018575
796,23.845002,38.018575
797,23.845002,38.018575
798,23.845002,38.018575
799,23.845002,38.018575
800,23.845002,38.018575
801,23.845002,38.018575
802,23.845002,38.018575
803,23.845002,38.018575
804,23.845002,38.018575
805,23.845002,38.018575
806,23.845002,38.018575
807,23.845002,38.018575
808,23.845002,38.018575
809,23.845002,38.018575
810,23.845002,38.018575
811,23.845002,38.018575
812,23.845002,38.018575
813,23.845002,38.018575
814,23.845002,38.018575
815,23.845002,38.018575
816,23.845002,38.018575
817,23.845002,38.018575
818,23.845002,38.018575
819,23.845002,38.018575
820,23.845002,38.018576
821,23.845002,38.018576
822,23.845002,38.018576
823,23.845002,38.018576
824,23.845002,38.018576
825,23.845002,38.018576
826,23.845002,38.018576
827,23.845002,38.018576
828,23.845002,38.018576
829,23.845002,38.018576
830,23.845002,38.018576
831,23.845002,38.018576
832,23.845002,38.018576
833,23.845002,38.018576
834,23.845002,38.018576
835,23.845002,38.018576
836,23.845002,38.018576
837,23.845002,38.018576
838,23.845002,38.018576
839,23.845002,38.018576
840,23.845002,38.018576
841,23.845002,38.018576
842,23.845002,38.018576
843,23.845002,38.018576
844,23.845003,38.018576
845,23.845003,38.018576
846,23.845003,38.018576
847,23.845003,38.018576
848,23.845003,38.018576
849,23.845003,38.018576
850,23.845003,38.018576
851,23.845003,38.018576
852,23.845003,38.018576
853,23.845003,38.018576
854,23.845003,38.018576
855,23.845003,38.018576
856,23.845003,38.018577
857,23.845003,38.018577
858,23.845003,38.018577
859,23.845003,38.018577
860,23.845003,38.018577
861,23.845003,38.018577
862,23.845003,38.018577
863,23.845003,38.018577
864,23.845003,38.018577
865,23.845003,38.018577
866,23.845003,38.018577
867,23.845003,38.018577
868,23.845003,38.018577
869,23.845003,38.018577
870,23.845003,38.018577
871,23.845003,38.018577
872,23.845003,38.018577
873,23.845003,38.018577
874,23.845003,38.018577
875,23.845003,38.018577
876,23.845003,38.018577
877,23.845003,38.018577
878,23.845003,38.018577
879,23.845003,38.018577
880,23.845003,38.018577
881,23.845003,38.018577
882,23.845003,38.018577
883,23.845003,38.018577
884,23.845003,38.018577
885,23.845003,38.018577
886,23.845003,38.018577
887,23.845003,38.018577
888,23.845003,38.018577
889,23.845003,38.018577
890,23.845003,38.018577
891,23.845003,38.018577
892,23.845003,38.018578
893,23.845003,38.018578
894,23.845003,38.018578
895,23.845003,38.018578
896,23.845003,38.018578
897,23.845003,38.018578
898,23.845003,38.018578
899,23.845003,38.018578
900,23.845003,38.018578
901,23.845003,38.018578
902,23.845003,38.018578
903,23.845003,38.018578
904,23.845004,38.018578
905,23.845004,38.018578
906,23.845004,38.018578
907,23.845004,38.018578
908,23.845004,38.018578
909,23.845004,38.018578
910,23.845004,38.018578
911,23.845004,38.018578
912,23.845004,38.018578
913,23.845004,38.018578
914,23.845004,38.018578
915,23.845004,38.018578
916,23.845004,38.018578
917,23.845004,38.018578
918,23.845004,38.018578
919,23.845004,38.018578
920,23.845004,38.018578
921,23.845004,38.018578
922,23.845004,38.018578
923,23.845004,38.018578
924,23.845004,38.018578
925,23.845004,38.018578
926,23.845004,38.018578
927,23.845004,38.018579
928,23.845004,38.018579
929,23.845004,38.018579
930,23.845004,38.018579
931,23.845004,38.018579
932,23.845004,38.018579
933,23.845004,38.018579
934,23.845004,38.018579
935,23.845004,38.018579
936,23.845004,38.018579
937,23.845004,38.018579
938,23.845004,38.018579
939,23.845004,38.018579
940,23.845004,38.018579
941,23.845004,38.018579
942,23.845004,38.018579
943,23.845004,38.018579
944,23.845004,38.018579
945,23.845004,38.018579
946,23.845004,38.018579
947,23.845004,38.018579
948,23.845004,38.018579
949,23.845004,38.018579
950,23.845004,38.018579
951,23.845004,38.018579
952,23.845004,38.018579
953,23.845004,38.018579
954,23.845004,38.018579
955,23.845004,38.018579
956,23.845004,38.018579
957,23.845004,38.018579
958,23.845004,38.018579
959,23.845004,38.018579
960,23.845004,38.018579
961,23.845004,38.018579
962,23.845004,38.018579
963,23.845005,38.01858
964,23.845005,38.01858
965,23.845005,38.01858
966,23.845005,38.01858
967,23.845005,38.01858
968,23.845005,38.01858
969,23.845005,38.01858
970,23.845005,38.01858
971,23.845005,38.01858
972,23.845005,38.01858
973,23.845005,38.01858
974,23.845005,38.01858
975,23.845005,38.01858
976,23.845005,38.01858
977,23.845005,38.01858
978,23.845005,38.01858
979,23.845005,38.01858
980,23.845005,38.01858
981,23.845005,38.01858
982,23.845005,38.01858
983,23.845005,38.01858
984,23.845005,38.01858
985,23.845005,38.01858
986,23.845005,38.01858
987,23.845005,38.01858
988,23.845005,38.01858
989,23.845005,38.01858
990,23.845005,38.01858
991,23.845005,38.01858
992,23.845005,38.01858
993,23.845005,38.01858
994,23.845005,38.01858
995,23.845005,38.01858
996,23.845005,38.01858
997,23.845005,38.01858
998,23.845005,38.01858
999,23.845005,38.018581
1000,23.845005,38.018581
1001,23.845005,38.018581
1002,23.845005,38.018581
1003,23.845005,38.018581
1004,23.845005,38.018581
1005,23.845005,38.018581
1006,23.845005,38.018581
1007,23.845005,38.018581
1008,23.845005,38.018581
1009,23.845005,38.018581
1010,23.845005,38.018581
1011,23.845005,38.018581
1012,23.845005,38.018581
1013,23.845005,38.018581
1014,23.845005,38.018581
1015,23.845005,38.018581
1016,23.845005,38.018581
1017,23.845005,38.018581
1018,23.845005,38.018581
1019,23.845005,38.018581
1020,23.845005,38.018581
1021,23.845005,38.018581
1022,23.845005,38.018581
1023,23.845006,38.018581
1024,23.845006,38.018581
1025,23.845006,38.018581
1026,23.845006,38.018581
1027,23.845006,38.018581
1028,23.845006,38.018581
1029,23.845006,38.018581
1030,23.845006,38.018581
1031,23.845006,38.018581
1032,23.845006,38.018581
1033,23.845006,38.018581
1034,23.845006,38.018581
1035,23.845006,38.018582
1036,23.845006,38.018582
1037,23.845006,38.018582
1038,23.845006,38.018582
1039,23.845006,38.018582
1040,23.845006,38.018582
1041,23.845006,38.018582
1042,23.845006,38.018582
1043,23.845006,38.018582
1044,23.845006,38.018582
1045,23.845006,38.018582
1046,23.845006,38.018582
1047,23.845006,38.018582
1048,23.845006,38.018582
1049,23.845006,38.018582
1050,23.845006,38.018582
1051,23.845006,38.018582
1052,23.845006,38.018582
1053,23.845006,38.018582
1054,23.845006,38.018582
1055,23.845006,38.018582
1056,23.845006,38.018582
1057,23.845006,38.018582
1058,23.845006,38.018582
1059,23.845006,38.018582
1060,23.845006,38.018582
1061,23.845006,38.018582
1062,23.845006,38.018582
1063,23.845006,38.018582
1064,23.845006,38.018582
1065,23.845006,38.018582
1066,23.845006,38.018582
1067,23.845006,38.018582
1068,23.845006,38.018582
1069,23.845006,38.018582
1070,23.845006,38.018582
1071,23.845006,38.018583
1072,23.845006,38.018583
1073,23.845006,38.018583
1074,23.845006,38.018583
1075,23.845006,38.018583
1076,23.845006,38.018583
1077,23.845006,38.018583
1078,23.845006,38.018583
1079,23.845006,38.018583
1080,23.845006,38.018583
1081,23.845006,38.018583
1082,23.845006,38.018583
1083,23.845007,38.018583
1084,23.845007,38.018583
1085,23.845007,38.018583
1086,23.845007,38.018583
1087,23.845007,38.018583
1088,23.845007,38.018583
1089,23.845007,38.018583
1090,23.845007,38.018583
1091,23.845007,38.018583
1092,23.845007,38.018583
1093,23.845007,38.018583
1094,23.845007,38.018583
1095,23.845007,38.018583
1096,23.845007,38.018583
1097,23.845007,38.018583
1098,23.845007,38.018583
1099,23.845007,38.018583
1100,23.845007,38.018583
1101,23.845007,38.018583
1102,23.845007,38.018583
1103,23.845007,38.018583
1104,23.845007,38.018583
1105,23.845007,38.018583
1106,23.845007,38.018583
1107,23.845007,38.018584
1108,23.845007,38.018584
1109,23.845007,38.018584
1110,23.845007,38.018584
1111,23.845007,38.018584
1112,23.845007,38.018584
1113,23.845007,38.018584
1114,23.845007,38.018584
1115,23.845007,38.018584
1116,23.845007,38.018584
1117,23.845007,38.018584
1118,23.845007,38.018584
1119,23.845007,38.018584
1120,23.845007,38.018584
1121,23.845007,38.018584
1122,23.845007,38.018584
1123,23.845007,38.018584
1124,23.845007,38.018584
1125,23.845007,38.018584
1126,23.845007,38.018584
1127,23.845007,38.018584
1128,23.845007,38.018584
1129,23.845007,38.018584
1130,23.845007,38.018584
1131,23.845007,38.018584
1132,23.845007,38.018584
1133,23.845007,38.018584
1134,23.845007,38.018584
1135,23.845007,38.018584
1136,23.845007,38.018584
1137,23.845007,38.018584
1138,23.845007,38.018584
1139,23.845007,38.018584
1140,23.845007,38.018584
1141,23.845007,38.018584
1142,23.845007,38.018584
1143,23.845008,38.018585
1144,23.845008,38.018585
1145,23.845008,38.018585
1146,23.845008,38.018585
1147,23.845008,38.018585
1148,23.845008,38.018585
1149,23.845008,38.018585
1150,23.845008,38.018585
1151,23.845008,38.018585
1152,23.845008,38.018585
1153,23.845008,38.018585
1154,23.845008,38.018585
1155,23.845008,38.018585
1156,23.845008,38.018585
1157,23.845008,38.018585
1158,23.845008,38.018585
